GS,G,Assist_Pct,Usage_Pct,DRtg,Rising_Star
-0.697077088,-0.697992232,0.176340833,0.323262714,0.7865792,0
-0.317551555,-0.517566551,-0.076873861,-1.014288179,0.999517286,0
0.538241314,0.825602407,0.770421461,1.198450335,-0.065173146,0
-0.652427026,-0.858370615,-0.252176342,-0.799619517,0.573641113,0
-0.637543671,-0.577708445,0.030255432,0.026029182,0.360703027,0
0.821025045,0.745413215,-0.55408617,-0.155613532,0.999517286,0
-0.630101994,-0.858370615,-0.485912983,0.075568104,-0.491049319,0
-0.652427026,0.384561853,-0.61252033,-0.634489777,0.573641113,0
-0.473826775,-0.069843565,1.578760677,0.174645948,0.14776494,0
-0.697077088,-0.81827602,-0.67095449,-0.948236283,1.212455372,0
0.21080752,0.665224024,1.198938636,0.686548142,0.14776494,0
0.597774731,1.627494322,-0.885213077,0.438853532,-0.065173146,0
-0.697077088,-0.978654403,1.530065544,-0.436334089,-1.342801664,0
2.266570826,1.081205455,0.799638541,2.602053124,0.573641113,1
-0.697077088,-1.299411169,0.439294553,0.55444435,0.360703027,0
-0.697077088,-0.176762487,-0.408000769,-0.287717323,-0.278111232,0
-0.630101994,-0.176762487,-0.72938865,-0.172126506,0.573641113,0
-0.697077088,-1.219221977,0.001038352,-0.287717323,-0.278111232,0
1.565192757,1.119629443,-0.154786075,-0.205152453,1.638331545,0
-0.697077088,-1.09893819,1.306067929,0.422340558,-0.703987405,0
-0.161276336,-0.136667892,-0.61252033,-0.122587584,0.7865792,0
2.38377724,1.266642961,0.351643313,-0.089561636,-0.491049319,0
-0.697077088,-1.058843594,-1.021559451,-0.287717323,0.573641113,0
-0.049651179,0.625129428,1.578760677,-0.139100558,0.360703027,0
-0.697077088,-1.179127382,-0.622259356,0.868190856,0.7865792,0
-0.17615969,1.226548365,-0.213220235,0.009516208,-0.065173146,0
-0.66731038,-0.537613849,0.371121367,-0.02350974,1.425393459,0
2.562377491,1.346832152,1.208677663,0.736087064,-0.065173146,1
-0.682193734,0.19745374,-0.836517944,0.108594052,-0.491049319,0
-0.697077088,-0.677944934,0.020516406,1.000294648,0.360703027,0
-0.674752057,-1.459789552,-0.573564223,-0.617976803,0.14776494,0
-0.697077088,-1.018748999,-1.011820424,-1.443625503,-0.491049319,0
2.198798409,1.020347587,-0.154786075,1.462657919,0.14776494,1
-0.697077088,-0.457424658,-0.875474051,3.972629965,-1.981615924,0
-0.697077088,-1.018748999,1.267111823,-0.601463829,0.360703027,0
-0.697077088,-0.417330062,-0.018439701,0.686548142,0.573641113,0
-0.324993232,0.384561853,-0.106090942,0.901216804,-0.278111232,0
0.41917448,0.645176726,-0.378783689,-0.040022714,0.360703027,0
-0.295226524,0.825602407,-0.680693517,-0.766593569,0.360703027,0
-0.674752057,-0.59107331,-0.748866704,-0.452847063,-0.278111232,0
2.69632768,1.467115939,-0.495652009,1.198450335,-0.278111232,1
-0.637543671,-0.791546289,-0.64173741,0.785625986,0.360703027,0
2.294477115,1.106264577,3.799258764,1.198450335,-0.278111232,1
-0.697077088,-0.858370615,-0.904691131,-1.691320112,-1.555739751,0
-0.697077088,0.063805087,-0.339827582,-0.386795167,-0.916925492,0
0.225690875,0.397926719,-0.719649623,-0.436334089,-1.129863578,0
-0.697077088,-1.499884148,-1.333208305,-3.276565615,1.851269632,0
-0.682193734,-1.112303055,-0.661215463,2.370871489,1.212455372,0
-0.295226524,-0.557661147,-0.602781303,-0.386795167,0.14776494,0
-0.66731038,-0.898465211,-0.865735024,1.033320596,-0.703987405,0
-0.496151806,-0.457424658,-0.446956876,-0.040022714,-0.065173146,0
-0.697077088,-1.259316573,-1.333208305,-1.080340075,-0.703987405,0
0.701958211,0.47811591,-0.680693517,0.240697844,-0.916925492,0
-0.652427026,-1.299411169,0.410077473,-0.469360037,0.573641113,0
-0.652427026,1.026075386,0.2737311,0.752600038,0.360703027,0
-0.5631269,0.344467258,0.195818886,-1.030801153,0.360703027,0
0.91032517,1.320102421,-0.271654395,-0.155613532,-1.768677837,0
-0.697077088,-0.390600331,-0.943647237,-0.816132491,-1.129863578,0
2.361452209,1.36687945,0.156862779,1.214963309,2.277145805,0
2.964228056,1.707683514,-0.115829968,0.273723792,0.14776494,0
-0.697077088,-0.697992232,1.56902165,1.396606023,0.7865792,0
-0.674752057,-0.417330062,-0.865735024,0.191158922,-0.065173146,0
-0.265459815,0.090534818,0.634075087,-0.485873011,-0.916925492,0
-0.697077088,-1.459789552,-1.333208305,2.58554015,-0.491049319,0
-0.697077088,-1.179127382,0.234774993,0.587470298,-0.491049319,0
0.798700013,1.467115939,-0.456695903,-0.320743271,0.14776494,0
-0.674752057,-1.239269275,-0.018439701,0.405827584,-0.491049319,0
-0.399410003,0.45138618,-0.154786075,-1.014288179,0.573641113,0
1.803326425,1.146359173,2.68900972,1.991073087,0.573641113,1
1.178225547,1.667588918,1.695628997,0.22418487,0.360703027,0
-0.697077088,-1.499884148,-0.534608116,-1.278495763,-0.065173146,0
-0.697077088,-1.499884148,-1.333208305,0.422340558,0.14776494,0
-0.697077088,-0.397282764,-0.61252033,0.240697844,-0.703987405,0
-0.652427026,-0.230221948,-0.330088556,-0.353769219,0.14776494,0
-0.592893609,-0.497519254,-0.544347143,0.240697844,1.212455372,0
-0.697077088,-1.339505765,-0.573564223,-0.617976803,0.7865792,0
-0.5631269,0.22418347,-0.378783689,-0.040022714,-0.703987405,0
-0.697077088,-1.09893819,-0.631998383,-1.295008737,2.064207718,0
-0.429176712,-0.33714087,-0.631998383,-1.047314127,-0.916925492,0
-0.369643295,-0.925194942,-0.485912983,-0.981262231,0.14776494,0
2.768884031,1.532269658,1.987799798,1.776404425,1.212455372,1
-0.652427026,-0.778181424,-0.456695903,-0.816132491,-0.703987405,0
-0.45894342,-1.125667921,-0.544347143,-0.122587584,-0.491049319,0
0.002440561,-0.297046275,0.069211539,-0.089561636,0.7865792,0
-0.66731038,0.371196988,-0.437217849,-0.997775205,1.212455372,0
-0.07197621,0.625129428,-0.320349529,-0.419821115,1.212455372,0
-0.384526649,0.143994279,-0.826778917,-1.080340075,-0.278111232,0
-0.630101994,-1.078890892,2.971441495,0.009516208,0.7865792,0
-0.697077088,-0.81827602,-0.768344757,-0.304230297,-0.491049319,0
-0.607776963,-0.898465211,-0.505391036,-0.568437881,-0.703987405,0
0.225690875,0.919156464,-0.310610502,-0.667515725,-0.703987405,0
2.294477115,1.286690258,-0.593042276,-0.089561636,0.360703027,0
-0.131509627,-0.323776005,-0.52486909,0.026029182,-0.703987405,0
-0.324993232,1.159724038,-0.826778917,-0.502385985,-0.703987405,0
0.300107646,0.585034832,1.559282624,0.537931376,-0.278111232,0
-0.45894342,-0.738086828,-0.417739796,-0.601463829,0.7865792,0
-0.697077088,-1.379600361,0.702248274,-0.485873011,0.360703027,0
1.535426048,1.627494322,0.059472512,0.785625986,0.7865792,0
-0.339876586,0.544940237,-0.914430157,-0.948236283,-0.491049319,0
1.937276613,0.785507811,0.468511634,0.14162,1.851269632,0
-0.697077088,-1.439742254,0.780160488,1.627787659,-0.703987405,0
-0.548243546,-0.216857083,-0.427478823,-1.162904945,0.573641113,0
-0.444060066,-0.323776005,0.760682434,-0.205152453,0.14776494,0
-0.652427026,0.164041577,-0.885213077,-0.304230297,0.14776494,0
-0.473826775,0.665224024,-0.807300864,0.290236766,-0.491049319,0
1.862859842,1.293372691,1.870931478,0.537931376,0.360703027,0
-0.652427026,-0.363870601,0.156862779,-0.089561636,-0.065173146,0
-0.697077088,-1.379600361,-0.875474051,-0.898697361,-2.407492096,0
-0.697077088,-1.339505765,-0.242437315,-0.436334089,1.638331545,0
-0.697077088,0.484798343,-0.544347143,0.05905513,-0.491049319,0
2.87492793,1.627494322,0.371121367,0.653522194,-0.491049319,1
-0.146392981,0.304372662,-0.417739796,-0.700541673,1.212455372,0
-0.697077088,-1.459789552,2.474751133,1.479170893,0.573641113,0
-0.697077088,-1.499884148,0.497728714,-1.195930893,1.425393459,0
-0.674752057,-0.958607105,-0.505391036,-0.634489777,0.360703027,0
2.041460093,1.079534847,2.114407145,1.611274685,0.573641113,0
2.071226801,0.945886194,-0.55408617,-0.386795167,1.425393459,0
0.173599135,0.464751045,0.838594648,-0.040022714,0.360703027,0
1.669376237,1.507210535,-0.778083784,-0.750080595,-0.703987405,1
-0.682193734,-0.81827602,-0.631998383,4.616635951,1.212455372,0
-0.414293358,0.371196988,0.215296939,-0.271204349,0.360703027,0
1.535426048,1.453751074,-0.437217849,0.30674974,-1.768677837,0
2.626163295,1.472843739,1.101548369,2.387384463,0.999517286,1
2.122255444,1.077625581,1.179460582,2.75066989,-0.916925492,1
-0.548243546,-0.150032757,-0.291132449,-0.651002751,-0.065173146,0
0.061973978,0.945886194,-1.041037504,-0.750080595,-0.065173146,0
-0.697077088,-1.299411169,2.279970599,0.851677882,-1.342801664,0
-0.697077088,-1.09893819,-0.943647237,-1.64178119,0.14776494,0
1.423800892,0.444703747,-0.388522716,0.736087064,0.573641113,0
0.880558461,0.785507811,0.974941022,0.603983272,-0.278111232,0
-0.622660317,0.063805087,0.858072701,0.372801636,-0.703987405,0
-0.697077088,-1.232586843,1.413197223,-0.122587584,0.7865792,0
-0.5631269,-0.81827602,-1.002081398,-1.64178119,2.277145805,0
-0.697077088,-1.259316573,-1.333208305,-0.948236283,0.7865792,0
-0.45894342,1.173088904,2.182580332,1.479170893,-0.065173146,0
1.11869213,0.504845641,1.53980457,1.495683867,0.360703027,0
-0.07197621,0.691953755,0.400338447,0.570957324,0.14776494,0
-0.697077088,-0.256951679,-0.78782281,-0.089561636,-0.065173146,0
2.220060344,1.039440251,3.205178135,1.693839555,0.360703027,1
-0.429176712,0.70531862,-0.408000769,-0.436334089,0.14776494,0
-0.697077088,-1.499884148,-0.972864318,-0.684028699,-1.768677837,0
-0.697077088,0.063805087,-0.836517944,0.05905513,-1.129863578,0
-0.042209501,1.360197017,-0.67095449,0.14162,-0.491049319,0
-0.250576461,-0.083208431,-0.836517944,-0.700541673,0.999517286,0
2.490937391,1.282680799,2.591619453,2.040612009,-0.278111232,1
-0.674752057,-0.738086828,0.088689592,-1.773884982,0.360703027,0
0.314991,0.357832123,0.711987301,-0.271204349,0.7865792,0
0.582891377,1.386926748,-0.875474051,0.603983272,-0.278111232,0
2.037739254,1.126311875,1.607977757,1.958047139,1.212455372,1
-0.473826775,-0.738086828,-0.573564223,1.000294648,-0.491049319,0
-0.697077088,-1.419694956,-0.408000769,-0.320743271,-0.065173146,0
-0.697077088,-1.379600361,0.526945794,-0.452847063,1.425393459,0
0.553124668,0.60508213,2.104668119,0.818651934,1.212455372,0
-0.540801869,-0.697992232,-0.213220235,-0.684028699,-0.703987405,0
-0.697077088,-1.419694956,-1.333208305,1.148911413,-4.323934874,0
-0.086859564,0.397926719,-1.070254585,-0.766593569,-1.129863578,0
-0.607776963,-0.938559807,-0.855995997,0.422340558,-0.916925492,0
-0.607776963,-0.150032757,-0.64173741,-0.750080595,0.360703027,0
-0.697077088,-1.299411169,-1.333208305,1.891995243,-0.491049319,0
-0.697077088,0.22418347,1.715107051,0.14162,0.573641113,0
1.371709152,0.625129428,-0.359305636,0.851677882,0.573641113,0
0.716841565,1.23991323,0.458772607,1.165424387,0.14776494,0
-0.697077088,-0.33714087,-0.768344757,-0.403308141,-0.065173146,0
2.220060344,1.253278095,0.049733486,1.545222789,0.14776494,1
0.999625296,1.336808503,0.780160488,0.603983272,-0.491049319,1
-0.607776963,0.464751045,-0.836517944,-1.526190372,-0.278111232,0
-0.637543671,-0.510884119,2.192319359,0.521418402,-0.491049319,0
-0.518476837,-0.190127352,1.247633769,-0.370282193,0.573641113,0
0.478707897,0.785507811,-0.281393422,0.372801636,-0.278111232,0
2.361452209,1.246595663,0.731465354,1.941534165,0.14776494,1
-0.697077088,-1.419694956,-0.81703989,-1.97204067,0.360703027,0
-0.205926398,0.143994279,-0.037917755,-0.485873011,-0.703987405,0
-0.697077088,-1.459789552,-1.333208305,3.444214798,1.212455372,0
0.888000139,1.326784854,-0.67095449,-0.10607461,-0.065173146,0
0.404291126,0.865697003,-0.515130063,-0.783106543,0.14776494,0
-0.697077088,0.424656449,-0.427478823,-0.684028699,0.573641113,0
-0.5631269,0.865697003,-0.75860573,-0.254691375,0.360703027,0
0.255457583,0.70531862,-0.417739796,-0.898697361,0.999517286,0
1.676817914,1.540622698,1.491109437,-0.172126506,-1.129863578,1
-0.630101994,-0.838323318,-0.52486909,-0.717054647,0.360703027,0
-0.697077088,-1.219221977,-0.865735024,-0.452847063,-0.491049319,0
-0.697077088,-1.539978744,-0.78782281,-0.353769219,0.14776494,0
0.664749825,0.023710492,-0.651476437,-0.667515725,0.573641113,0
-0.697077088,-1.499884148,1.471631383,1.941534165,1.638331545,0
-0.250576461,0.22418347,-0.193742182,-0.056535688,1.212455372,0
-0.697077088,-0.925194942,0.848333675,1.082859518,0.7865792,0
2.526657441,1.314756475,-0.378783689,1.214963309,-1.981615924,1
-0.622660317,0.758778081,-0.631998383,-0.238178401,-1.129863578,0
1.875882777,1.091229104,2.211797412,2.486462306,-0.278111232,1
-0.28034317,1.360197017,-0.330088556,-0.403308141,0.360703027,0
-0.697077088,-0.697992232,-0.261915369,1.512196841,-0.065173146,0
-0.339876586,0.98598079,0.526945794,0.009516208,0.14776494,0
-0.682193734,0.264278066,-0.573564223,0.339775688,0.14776494,0
0.106624041,1.253278095,-0.680693517,-0.370282193,-0.065173146,0
-0.637543671,-0.925194942,0.166601806,0.405827584,-0.278111232,0
-0.697077088,-1.419694956,-1.050776531,-0.386795167,-0.703987405,0
-0.697077088,-1.319458467,-0.719649623,-0.485873011,-2.407492096,0
-0.131509627,1.026075386,-0.709910597,-0.964749257,-0.065173146,0
2.130760218,1.587399727,2.143624225,0.290236766,0.14776494,0
-0.697077088,-1.499884148,-0.222959262,-2.616046656,-0.065173146,0
-0.272901492,0.564987534,0.760682434,-0.469360037,1.425393459,0
-0.622660317,-0.657897637,0.24451402,-0.304230297,1.425393459,0
-0.66731038,-0.190127352,0.176340833,1.13239844,0.573641113,0
-0.697077088,-1.459789552,-0.145047048,0.042542156,-1.342801664,0
1.103808775,0.919156464,1.491109437,0.9672687,0.7865792,0
-0.116626273,1.306737556,-0.709910597,0.570957324,0.360703027,0
-0.131509627,1.052805117,1.023636155,0.438853532,-0.491049319,0
-0.697077088,-1.419694956,-1.333208305,-0.205152453,-1.768677837,0
1.89262655,0.785507811,0.682770221,1.099372492,0.573641113,0
-0.66731038,0.718683485,1.734585104,-0.452847063,-0.065173146,0
-0.697077088,-1.539978744,-1.333208305,-1.80691093,0.573641113,0
-0.652427026,-0.537613849,-0.037917755,0.356288662,-0.491049319,0
0.463824543,0.825602407,-0.096351915,0.257210818,1.425393459,0
-0.674752057,-0.537613849,0.137384726,-0.122587584,0.360703027,0
-0.697077088,-1.419694956,-1.333208305,-0.485873011,-3.046306356,0
-0.697077088,-0.617803041,-0.855995997,-1.427112529,-1.555739751,0
0.754049951,1.246595663,-0.602781303,0.158132974,-1.768677837,0
-0.652427026,0.905791599,1.432675277,-0.551924907,0.14776494,0
-0.101742919,0.718683485,0.176340833,0.092081078,0.14776494,0
1.029392004,1.427021344,0.585379954,0.22418487,-0.916925492,0
-0.697077088,-1.339505765,-1.333208305,-1.377573607,-2.19455401,0
0.21080752,0.691953755,-0.768344757,-0.271204349,-1.555739751,0
-0.317551555,0.665224024,-0.495652009,0.092081078,1.425393459,0
-0.354759941,1.560669996,-0.018439701,0.323262714,0.14776494,0
-0.66731038,-0.297046275,1.228155716,0.455366506,0.7865792,0
0.061973978,0.798872676,0.634075087,-0.485873011,0.999517286,0
-0.28034317,0.785507811,0.994419075,0.125107026,-0.065173146,0
-0.295226524,0.063805087,-0.52486909,-1.856449852,-1.342801664,0
-0.414293358,0.103899683,-0.291132449,-0.221665427,0.14776494,0
-0.697077088,-1.339505765,-0.369044662,0.026029182,0.7865792,0
-0.674752057,-0.878417913,2.776660961,0.570957324,0.7865792,0
-0.697077088,-1.539978744,-1.333208305,-3.276565615,1.425393459,0
-0.697077088,-0.738086828,-0.875474051,0.455366506,0.14776494,0
-0.101742919,-0.216857083,0.799638541,0.075568104,-0.703987405,0
-0.697077088,-0.858370615,-0.768344757,-0.882184387,1.638331545,0
-0.630101994,0.143994279,-0.875474051,-1.476651451,0.360703027,0
-0.406851681,0.645176726,0.001038352,0.703061116,-0.278111232,0
1.356825797,0.932521329,-0.008700675,-0.238178401,0.7865792,0
-0.324993232,1.146359173,0.137384726,0.30674974,-0.278111232,0
-0.607776963,-1.152397651,3.059092735,0.653522194,-0.065173146,0
-0.496151806,-0.216857083,-0.70017157,0.30674974,1.212455372,0
0.374524417,1.507210535,0.176340833,-0.139100558,-0.491049319,0
-0.697077088,-1.539978744,-1.333208305,-3.276565615,1.851269632,0
-0.697077088,-0.363870601,0.030255432,0.174645948,-0.065173146,0
-0.697077088,-0.798228722,-0.242437315,-0.238178401,0.14776494,0
0.568008022,0.638494293,-0.018439701,0.521418402,0.360703027,0
2.69632768,1.467115939,-0.456695903,0.075568104,-2.19455401,1
-0.697077088,-1.299411169,-0.680693517,-0.832645465,0.14776494,0
2.21793415,1.409837945,1.968321745,2.899286656,-0.065173146,1
-0.652427026,0.585034832,-0.75860573,-0.02350974,-0.916925492,0
-0.674752057,-1.259316573,-0.427478823,0.14162,-0.065173146,0
-0.220809752,0.411291584,-0.58330325,-0.617976803,0.360703027,0
-0.607776963,0.384561853,-0.64173741,-0.287717323,-0.916925492,0
0.52335796,1.427021344,1.159982529,0.9672687,0.360703027,1
1.256363156,1.256619312,0.439294553,1.281015205,0.573641113,1
0.835908399,1.293372691,-0.310610502,-0.502385985,-0.491049319,0
-0.697077088,-1.259316573,-0.398261742,0.917729778,-1.555739751,0
-0.473826775,0.905791599,-0.52486909,-1.377573607,-0.491049319,0
-0.652427026,-0.216857083,-0.184003155,0.752600038,0.999517286,0
2.205176989,1.453751074,0.47825066,0.818651934,-0.278111232,0
-0.094301241,-0.697992232,-0.680693517,0.14162,-1.768677837,0
-0.548243546,-0.390600331,-0.992342371,-0.733567621,-0.491049319,0
-0.07197621,0.905791599,-0.78782281,-1.030801153,-0.703987405,0
0.865675107,1.280007826,3.039614682,0.521418402,0.360703027,0
-0.585451932,-0.096573296,-0.359305636,-0.386795167,-0.278111232,0
-0.086859564,0.22418347,0.098428619,-0.832645465,-0.916925492,0
-0.697077088,-1.139032786,-0.78782281,-0.816132491,1.212455372,0
-0.697077088,-0.236904381,-0.75860573,0.22418487,-0.491049319,0
-0.5631269,0.204136173,-0.894952104,-0.403308141,-0.278111232,0
2.086110155,1.640859188,-0.593042276,-0.353769219,-0.703987405,0
-0.317551555,0.344467258,0.147123753,0.55444435,-0.278111232,0
-0.45894342,0.22418347,-1.167644852,-1.228956841,-1.129863578,0
-0.220809752,-0.684627367,-1.235818038,0.207671896,0.999517286,0
-0.697077088,-1.379600361,-0.690432543,-1.228956841,0.573641113,0
-0.66731038,-0.56434358,-0.398261742,0.80213896,0.360703027,0
0.151274104,0.037075357,-0.291132449,2.866260708,1.638331545,0
-0.384526649,0.344467258,-0.52486909,-0.535411933,0.573641113,0
0.508474605,1.427021344,-0.515130063,-0.601463829,0.573641113,0
